event_info,threat_level_id,num_domains,num_ips,num_urls,has_multiple_ip_ranges,unique_ip_countries,avg_domain_entropy,avg_length_of_urls,criticite
OSINT CryptoWall v4 Emerges Days After Cyber Threat Alliance Report by Palo Alto Networks Unit 42,3,0,2,13,1,1,0.0,103.46153846153848,1.0
OSINT Tibetan Uprising Day Malware Attacks by Citizen Labs,2,5,3,10,1,1,3.1013681839446603,46.4,0.0
OSINT Roaming tiger by Anton Cherepanov from ESET,3,25,10,1,1,1,3.0729927121847105,79.0,1.0
"OSINT Angler EK: More Obfuscation, Fake Extensions, and Other Nonsense by Talos",3,34,5,1,1,1,3.3229669597776086,51.0,1.0
OSINT DTL-12012015-01: Hong Kong SWC attack from Dragon Threat Labs,3,2,2,8,1,1,2.9219280948873623,104.875,1.0
OSINT MSRT February update from Microsoft,3,4,0,6,0,0,3.4826721362272477,96.66666666666669,1.0
OSINT Adobe Zero-day Used in LadyBoyle Attack blog post by Symantec,2,25,0,3,0,0,3.158243088431188,90.66666666666669,0.0
OSINT Targeted Attacks against Tibetan and Hong Kong Groups Exploiting CVE-2014-4114 by Citizen Lab,2,4,0,4,0,0,2.98995577422665,111.5,0.0
OSINT Exploring .XYZ (Another Shady TLD Report) by Blue Coat,3,34,4,1,0,1,3.5010620292081653,88.0,1.0
OSINT Babar: espionage software finally found and put under the microscope by gdata,2,4,1,2,0,1,3.268050528389068,79.0,0.0
OSINT Neutrino Exploit Kit â€“ One Flash File to Rule Them All by SpiderLabs,3,0,0,9,0,0,0.0,119.44444444444444,1.0
OSINT Targeted Malware Attacks against NGO Linked to Attacks on Burmese Government Websites by Citizen Labs,2,9,4,9,1,1,3.339617738802631,98.77777777777776,0.0
Additional IPs for Turla/Uroburos from CIRCL Passive SSL,1,0,36,2,1,1,0.0,43.0,0.0
OSINT The Sofacy plot thickens by PwC,2,32,0,2,0,0,3.3893202928116426,66.0,0.0
OSINT The Teenage Mutant Malvertiser Network by FireEye,3,29,6,2,0,1,3.4663517483911983,75.0,1.0
OSINT An In-Depth Look at How Pawn Stormâ€™s Java Zero-Day Was Used by Trend Micro,2,3,4,13,1,1,3.299847177235493,52.07692307692308,0.0
OSINT Angler's best friends by SANS ISC Diary,3,0,36,1,1,1,0.0,61.0,1.0
Regin Scanner,1,0,0,1,0,0,0.0,39.0,0.0
OSINT Banking Trojan DRIDEX Uses Macros for Infection blog post from Trend Micro,3,0,2,4,1,1,0.0,91.25,1.0
OSINT Trojanized PuTTY Software by Cisco CSIRT,3,3,3,22,1,1,3.314371259982524,32.04545454545455,1.0
OSINT Threat Actors Use Sketchy Dating Website to Launch New Home Router Attacks by Damballa,1,5,2,7,1,1,3.763930630576361,114.57142857142856,0.0
OSINT Defending the White Elephant by Arbor Networks,2,4,0,2,0,0,3.0731247404040807,104.0,0.0
OSINT Introducing Hi-Zor RAT by Fidelis,1,3,3,7,1,1,3.162249190337905,97.28571428571428,0.0
OSINT Expansion on Rotten Tomato campaign,2,27,0,2,0,0,3.1882189710110755,52.0,0.0
OSINT New 'f0xy' malware is intelligent - employs cunning stealth & trickery from Websense,3,0,1,1,0,1,0.0,126.0,1.0
OSINT OSX/Pintsized Backdoor Additional Details by Zataz / Eric Romang,2,17,0,1,0,0,3.4959981096126738,78.0,0.0
OSINT A Peek Inside an Affiliateâ€™s Malspam Operation: Kovter and Miuref/Boaxxe Infections by PhishMe,3,13,16,1,1,1,3.268524558079331,100.0,1.0
OSINT Shellshock exploitation from Red Sky Weekly blog post,3,2,19,3,1,1,3.8693312611115194,75.66666666666667,1.0
OSINT Operation Double Tap from FireEye,2,7,5,2,1,1,3.515510003406352,62.5,0.0
OSINT Assorted IOCs associated to Andromeda restlesz.su domain,3,2,0,5,0,0,3.131823385338463,63.4,1.0
OSINT APT Volatile Cedar APT yara rules by Florian Roth,2,0,0,2,0,0,0.0,54.5,0.0
OSINT Attacks on East Asia using Google Code for Command and Control by Palo Alto Unit 42,1,4,8,1,1,1,3.00073241321458,103.0,0.0
OSINT  Evilgrab Delivered by Watering Hole Attack on President of Myanmarâ€™s Website by Palo Alto Unit 42,3,11,6,7,1,1,3.272428953314808,95.57142857142856,1.0
OSINT New Indicators of Compromise for APT Group Nitro Uncovered blog post by Palo Alto Networks,2,3,2,1,1,1,2.87337902211902,103.0,0.0
Expansion on OSINT Korplug military targeted attacks: Afghanistan & Tajikistan blog post from ESET by using whois registrant,2,1932,0,0,0,0,3.130727491445992,0.0,0.0
Expansion on OSINT Operation Pawn Storm: The Red in SEDNIT from Trend Micro,3,410,1,0,0,1,3.3865197600545343,0.0,1.0
Expansion on MWI by security researcher,2,136,0,0,0,0,3.473200773477064,0.0,0.0
20150415D: Fareit Malware Targeting Steam Users from ThreatConnect,3,104,17,3,1,1,3.44550577228624,58.333333333333336,1.0
Pivot on other email addresses found by using the same physical address as support-apple-id.com - potential sofacy,1,88,0,0,0,0,3.714421639642559,0.0,0.0
Turla digging using TotalHash,2,0,0,24,0,0,0.0,69.66666666666667,0.0
Fessleak before It Was Cool by OpenDNS,3,69,5,4,1,1,3.104456002560357,93.75,1.0
OSINT  Cheshire Cat,1,40,0,8,0,0,3.6501577122051208,96.0,0.0
Expansion based on shared nameserver with a lot of Sofacy domains,2,1518,0,0,0,0,3.3994777395212146,0.0,0.0
Expansion based on pDNS + whois from OSINT Roaming tiger by Anton Cherepanov from ESET,2,78,21,1,1,1,3.077433242701215,59.0,0.0
Expansion on 596552@qq.com,2,54,0,0,0,0,3.071459112925631,0.0,0.0
OSINT Infected Korean Website Installs Banking Malware by Cyphort,3,11,4,5,1,1,3.1462988177390674,67.0,1.0
OSINT Backdoor.Win32.Equationdrug.A report by Telus,1,0,0,3,0,0,0.0,56.0,0.0
OSINT Enrichment on OSINT - STRONTIUM: A profile of a persistent and motivated adversary,1,0,28,0,1,1,0.0,0.0,0.0
"OSINT Cridex, Feodo, Geodo, Dridex, whats next? by abuse.ch",3,0,9,5,1,1,0.0,17.4,1.0
OSINT Black Energy 2 malware analysis blog post by Joseph Mlodzianowski,2,1,20,2,1,1,2.9219280948873623,39.5,0.0
OSINT Android.Bankosy: All ears on voice call-based 2FA by Symantec,1,0,5,13,1,1,0.0,62.30769230769231,0.0
OSINT RTF Exploit Installs Italian RAT: uWarrior by Palo Alto,2,2,2,6,1,1,3.178927222758197,103.16666666666669,0.0
OSINT Expansion on APT-28 - Evolving Threats: dissection of a Cyber-Espionage attack,1,7,12,2,1,1,3.305123579161781,139.5,0.0
OSINT Emerging Threat Alert - CVE-2014-4114 blog post by Cylance,2,0,0,1,0,0,0.0,59.0,0.0
OSINT - Cracking Orcus RAT,3,0,0,3,0,0,0.0,93.33333333333331,1.0
OSINT EFF Report Operation Manul,2,10,19,2,1,1,3.323642833425174,56.5,0.0
OSINT New C2 â€“ Neutrino Exploit Kit via pseudoDarkleech HOPTO.ORG gate delivers CrypMic Ransomware by Broad Analysis,3,2,3,3,1,1,2.613283334294875,65.66666666666667,1.0
Malspam 2016-08-16 (.wsf in .zip) - campaign: 'Blank 2',3,9,7,10,1,1,3.266482252540363,55.3,1.0
OSINT Additional yara rules for detection Project Sauron by Florian Roth,1,0,0,1,0,0,0.0,88.0,0.0
OSINT Generic Yara rule to detect PlugX by Jay DiMartino,2,0,0,1,0,0,0.0,72.0,0.0
"Malspam 2016-08-17 (.docm) - campaign: ""Order Confirmation-""",3,7,7,7,1,1,3.005961971380523,35.57142857142857,1.0
OSINT - Operation Ghoul: targeted attacks on industrial and engineering organizations,2,16,1,39,0,1,3.4466300115049964,87.41025641025641,0.0
OSINT Vawtrak C2 â€“ Pin it by Threat Geek,3,18,0,3,0,0,3.185367666584316,79.66666666666667,1.0
OSINT Rex -Linux P2P Ransom botnet by This Is Security blog,3,0,0,1,0,0,0.0,70.0,1.0
OSINT Snakes in the Satellites: On-going Turla Infrastructure by PassiveTotal,2,0,51,3,1,1,0.0,85.33333333333333,0.0
OSINT TorrentLocker Ransomware Email IoCs 8/16/2016 by neonPrimeTime user on AlienVault OTX,3,55,54,7,1,1,3.4149232606498883,41.142857142857146,1.0
OSINT  Aveo Malware Family Targets Japanese Speaking Users by Palo Alto networks Unit 42,3,6,3,1,1,1,3.2938840060353667,110.0,1.0
Pivot on whois registrant 844148030@qq.com,3,65,0,1,0,0,2.763505487883076,114.0,1.0
OSINT Shark Ransomware: Ransomware as a service,3,5,0,2,0,0,3.030742198564805,89.5,1.0
OSINT Shakti Trojan: Document Thief  by Malwarebytes,3,3,0,6,0,0,3.497271065656163,74.33333333333333,1.0
Pivot on Shakti domains via PassiveTotal,3,3,0,3,0,0,3.497271065656163,54.333333333333336,1.0
"Malspam 2016-08-18 (.wsf in .zip) - campaign: ""Emailing: Label""",3,8,6,8,1,1,3.0851110357968725,35.25,1.0
OSINT Bad News Bears - Panda Banker Starts Looking More Like a Grizzly by ProofPoint,3,2,0,17,0,0,3.1861561966130267,53.52941176470589,1.0
OSINT Android Marcher: Continuously Evolving Mobile Malware by Zscaler,3,3,0,4,0,0,3.209055112815065,43.0,1.0
OSINT Domains and IPs involved in JS ransomware delivered through email by burberry on AlienVault OTX,3,5,1,2,0,1,3.2982171215402105,81.5,1.0
"Malspam 2016-08-24 (.hta in .zip) - campaign: ""Emailing{N}.jpg""",3,9,8,9,1,1,2.930625345307391,33.333333333333336,1.0
The Million Dollar Dissident - Citizen lab report,1,21,6,4,1,1,3.0782435853086403,30.5,0.0
"Malspam 2016-08-26 (.wsf in .zip) - campaign: ""Voice Message from Outside Caller""",3,24,21,25,1,1,3.051600505729988,37.52,1.0
"OSINT - Dridex Returns To Action For Smaller, More Targeted Attacks",3,0,0,13,0,0,0.0,114.76923076923076,1.0
"Malspam 2016-08-29 (.js in .zip) - campaign: ""Commission""",3,43,31,47,1,1,3.154095019811423,33.319148936170215,1.0
"Malspam 2016-08-29 (.wsf in .zip) - campaign: ""Please find attached invoice no""",3,28,23,28,1,1,3.010422147576236,37.35714285714285,1.0
OSINT - German Speakers Targeted by SPAM Leading to Ozone RAT,3,0,0,3,0,0,0.0,108.0,1.0
Ransomware - Xorist,3,0,0,2,0,0,0.0,95.5,1.0
Bitcoinminer installed by malware,3,0,0,4,0,0,0.0,117.0,1.0
"Malspam 2016-08-31 (.hta in .zip) - campaign: ""FW: [Scan]""",3,29,23,29,1,1,3.0899518940532764,37.310344827586206,1.0
"Malspam 2016-08-31 (.wsf in .zip) - campaign: ""Image|Picture|Photos|Photo|Document""",3,23,16,7,1,1,2.8959410082912056,33.0,1.0
"Malspam 2016-08-31 (.js in .zip) - campaign: ""bank transactions""",3,46,38,11,1,1,3.0620552632725917,33.36363636363637,1.0
"Malspam 2016-09-01 (.hta in .zip) - campaign: ""Voice Message from Outside Caller""",3,23,24,24,1,1,3.007528042636126,34.916666666666664,1.0
"Malspam 2016-09-01 (.wsf in .zip) - campaign: ""Please find attached invoice no:""",3,34,25,4,1,1,3.033329920741745,37.5,1.0
"Malware Posing as Human Rights Organizations and Commercial Software Targeting Iranians, Foreign Policy Institutions and Middle Eastern Countries (ExtremeDownloader and Strealer)",1,3,1,4,0,1,3.6665257918295033,106.5,0.0
"Malspam 2016-09-02 (.wsf in .zip) - campaign: ""icloud.com""",3,19,16,21,1,1,3.147866063635832,33.19047619047619,1.0
"Malspam 2016-09-05 (.js in .zip) - campaign: ""Credit card receipt""",3,3,2,3,1,1,3.69676517814858,33.666666666666664,1.0
Malspam 2016-09-05 (.wsf in .zip),3,22,18,22,1,1,3.0658380172094537,39.31818181818182,1.0
"Malspam 2016-09-06 (.js in .zip) - campaign: ""August invoice""",3,3,1,5,0,1,3.847061234955321,33.4,1.0
"Malspam 2016-09-06 (.js in .zip) - campaign: ""copies""",3,2,1,4,0,1,3.76814877038706,33.0,1.0
"Malspam 2016-09-06 (.wsf in .zip) - campaign: ""Invoice INV[x]""",3,13,10,13,1,1,3.120712386917137,35.23076923076923,1.0
"OSINT - PokÃ©mon-themed Umbreon Linux Rootkit Hits x86, ARM Systems",3,0,0,11,0,0,0.0,117.0,1.0
"Malspam 2016-09-06 (.js in .zip) - campaign: ""Suspected Purchases""",3,3,3,6,1,1,3.7261478087890096,32.5,1.0
"Malspam 2016-09-06 (.wsf in .zip) - campaign: 'Message from ""CUKPR[x]""'",3,32,21,33,1,1,2.9077653123124567,35.57575757575758,1.0
"Malspam 2016-09-07 (.js in .zip) - campaign: ""Agreement form""",3,5,2,7,1,1,3.637112056540514,32.0,1.0
"Malspam 2016-09-08 (.wsf in .zip) - campaign: ""New voice mail message from""",3,25,20,25,1,1,3.161966851378304,36.84,1.0
Malspam 2016-09-08 (.wsf in .zip) - campaign: icloud.com,3,26,25,16,1,1,3.0863737982095363,35.375,1.0
"Malspam 2016-09-09 (.hta in .dzip) - campaign: ""Order confirmation""",3,28,17,28,1,1,3.4190949359787024,32.142857142857146,1.0
"Malspam 2016-09-09 (.wsf in .zip) - campaign: ""Documents Requested""",3,17,15,17,1,1,3.2446342225776488,34.35294117647059,1.0
OSINT - The Dukes R&D Finds a New Anti-Analysis Technique,3,0,0,1,0,0,0.0,117.0,1.0
"Malspam 2016-09-12 (.js in .zip) - campaign: ""Budget report""",3,3,1,2,0,1,3.168727083297009,30.5,1.0
"Malspam 2016-09-12 (.wsf in .zip) - campaign: ""Photo|Image""",3,17,15,17,1,1,3.2505842581352344,31.235294117647054,1.0
"Malspam 2016-09-13 (.hta in .zip) - campaign: ""Accounts Documentation - Invoices""",3,33,23,33,1,1,3.408929840515305,38.96969696969697,1.0
"Malspam 2016-09-14 (.wsf in .zip) - campaign: ""Account report""",3,6,2,6,1,1,3.27734283399978,26.33333333333333,1.0
"Malspam 2016-09-14 (.wsf in .zip) - campaign: ""payment copy""",3,31,31,31,1,1,3.40138283624315,30.096774193548388,1.0
"Malspam 2016-09-14 (.wsf in .zip) - campaign: ""Tax invoice""",3,5,4,5,1,1,3.2303205708528977,27.0,1.0
"Malspam 2016-09-14 (.js in .zip) - campaign: ""Delivery Confirmation""",3,6,6,6,1,1,3.344926359185095,36.5,1.0
"Malspam 2016-09-15 (.wsf in .zip) - campaign: ""Documents Requested""",3,43,39,31,1,1,3.27330991051408,31.741935483870968,1.0
"Malspam 2016-09-15 (.wsf in .zip) - campaign: ""SCAN""",3,24,24,24,1,1,3.199925840923852,36.083333333333336,1.0
"Malspam 2016-09-16 (.hta in .zip) - campaign: ""(Attached|Emailing|Copy|File): (Scan|Receipt|Document)(integer)""",3,26,25,26,1,1,3.338550391688095,28.76923076923077,1.0
"Malspam 2016-09-15 (.js in .zip) - campagin: ""Booking confirmation""",3,3,2,15,1,1,3.201931730020445,27.866666666666667,1.0
"Malspam 2016-09-16 (.js in .zip) - campaign: ""Re: request""",3,3,2,13,1,1,3.321117634043137,28.0,1.0
OSINT - ELF.Rex,3,0,0,2,0,0,0.0,85.0,1.0
"Malspam 2016-09-16 (.wsf in .zip) - campaign: ""(SCAN|FAX|DOC|IMG)_{integer}""",3,29,28,28,1,1,3.2985546450894003,32.892857142857146,1.0
"Malspam 2016-09-19 (.js in .zip) - campaign: ""Express Parcel service""",3,3,2,15,1,1,3.1528780189888628,27.2,1.0
Dridex IoC's,3,0,0,1,0,0,0.0,61.0,1.0
OSINT - Malicious Macros Add Sandbox Evasion Techniques to Distribute New Dridex,3,0,0,10,0,0,0.0,95.6,1.0
"Malspam 2016-09-20 (.hta in .zip) - campaign: ""<no subject>""",3,18,19,19,1,1,3.425780828297319,40.26315789473684,1.0
OSINT - Tofsee â€“ modular spambot,3,0,0,0,0,0,0.0,0.0,1.0
OSINT - Hunting Libyan Scorpions,2,5,1,1,0,1,2.951345836113242,79.0,0.0
OSINT - Sofacyâ€™s â€˜Komplexâ€™ OS X Trojan by Palo Alto networks,1,3,1,8,0,1,3.479777860628845,113.125,0.0
"Malspam 2016-09-27 (.wsf in .zip) - campaign: ""{integer}.zip""",3,27,27,27,1,1,3.4002334126757074,30.666666666666668,1.0
"Malspam 2016-09-30 (.wsf in .zip) - campaign: ""Emailing""",3,15,16,15,1,1,3.1867118465728552,30.53333333333333,1.0
"Malspam 2016-09-29 (.xls) - campaign: ""Receipt""",3,8,8,8,1,1,3.4121779874074503,31.125,1.0
"Malspam 2016-09-30 (.wsf in .zip) - campaign: ""Parcel details""",3,7,7,7,1,1,3.324594474098578,28.714285714285715,1.0
"Malspam 2016-09-30 (.doc) - campaign: ""Receipt""",3,11,11,11,1,1,3.2471585513607595,30.454545454545453,1.0
OSINT - Investigation of Linux.Mirai Trojan family,3,0,2,5,1,1,0.0,88.8,1.0
"Malspam 2016-10-03 (.xls) - campaign: ""[Scan]""",3,6,4,10,1,1,3.28547193653802,28.6,1.0
"Malspam 2016-10-03 (.xls) - campaign: ""Invoice-""",3,8,8,8,1,1,3.113881114050478,28.875,1.0
OSINT - How Stampado Ransomware Analysis Led To Yara Improvements,3,0,0,5,0,0,0.0,115.4,1.0
OSINT - Odinaff: New Trojan used in high level financial attacks,2,0,0,41,0,0,0.0,116.36585365853658,0.0
Spam 2016-10-12 (mule acquisition) - probably related to Locky resources,3,25,26,26,1,1,3.295438627974084,64.0,1.0
Spam 2016-10-14 (mule acquisition) - probably related to Locky resources,3,3,3,3,1,1,3.006840528912005,62.333333333333336,1.0
ELF Linux/NyaDrop,3,0,1,2,0,1,0.0,95.5,1.0
Spam 2016-10-16 (mule acquisition) - probably related to Locky resources,3,4,4,4,1,1,3.3276649956947484,65.75,1.0
Spam week 43 (mule acquisition) - probably related to Locky resources,3,11,12,12,1,1,3.295145563596375,65.75,1.0
OSINT - Malspam delivers NanoCore RAT,3,0,2,2,1,1,0.0,94.5,1.0
OSINT -  The new .LNK between spam and Locky infection,3,0,2,3,1,1,0.0,110.33333333333331,1.0
OSINT - TeamXRat: Brazilian cybercrime meets ransomware,3,0,0,1,0,0,0.0,90.0,1.0
Malspam week 44 (2016-10-24) - Locky ('Sebek'),3,0,1,4,0,1,0.0,43.25,1.0
OSINT - Houdiniâ€™s Magic Reappearance,2,2,3,18,1,1,2.8125932148315043,115.27777777777776,0.0
OSINT - PSA: Conference Invite used as a Lure by Operation Lotus Blossom Actors,2,0,1,3,0,1,0.0,118.33333333333331,0.0
OSINT - Flying Dragon Eye: Uyghur Themed Threat Activity,2,14,5,23,1,1,3.338129717762554,115.17391304347828,0.0
Yara Rule Set - detection of Empire by Florian Roth (PowerShell and Python post-exploitation agent.),3,0,0,1,0,0,0.0,73.0,1.0
OSINT - Veil-Framework Infects Victims of Targeted OWA Phishing Attack,3,0,0,5,0,0,0.0,90.2,1.0
OSINT - Exaspy â€“ Commodity Android Spyware Targeting High-level Executives,3,0,0,5,0,0,0.0,112.4,1.0
OSINT - Floki Bot and the stealthy dropper,3,0,0,4,0,0,0.0,110.0,1.0
OSINT - The first cryptor to exploit Telegram,3,0,0,3,0,0,0.0,105.0,1.0
OSINT - BlackNurse Denial of Service Attack,3,0,0,3,0,0,0.0,52.333333333333336,1.0
OSINT - Hades Locker Ransomware Mimics Locky,3,0,0,9,0,0,0.0,60.888888888888886,1.0
OSINT - Ransoc Desktop Locking Ransomware Ransacks Local Files and Social Media Profiles,3,5,4,2,1,1,3.5509714156415884,121.5,1.0
OSINT - Microsoft Word Intruder 8 Adds Support for Flash Vulnerability CVE-2016-4117,3,3,3,3,1,1,2.9972843654432246,115.33333333333331,1.0
"OSINT -  HackingTeam back for your Androids, now extra insecure!",2,0,2,5,1,1,0.0,106.4,0.0
OSINT - New Carbanak / Anunak Attack Methodology,2,0,10,7,1,1,0.0,79.0,0.0
It’s Parliamentary: KeyBoy and the targeting of the Tibetan Community,2,4,8,13,1,1,3.0710200296791443,111.76923076923076,0.0
OSINT - Nemucod downloader spreading via Facebook,3,5,2,5,1,1,3.165929317105606,37.2,1.0
OSINT -  Fareit Spam: Rocking Out to a New File Type,3,1,1,3,0,1,3.4182958340544896,97.66666666666669,1.0
Cerber 5.0 through Google via onion gateway,3,2,0,4,0,0,2.5387835785584643,95.0,1.0
"OSINT - New SmsSecurity Variant Roots Phones, Abuses Accessibility Features and TeamViewer",3,0,0,19,0,0,0.0,57.8421052631579,1.0
OSINT -  Shamoon 2: Return of the Disttrack Wiper,3,0,0,8,0,0,0.0,113.75,1.0
OSINT - A PBot (PHP + Perl Backdoor IRC Bot + Network Attack Tool) Infection on hegeman.com,3,0,0,6,0,0,0.0,42.66666666666666,1.0
OSINT - MMD-0033-2015 - Linux/XorDDoS infection incident report (CNC: HOSTASA.ORG),3,5,6,1,1,1,2.8123094709921146,83.0,1.0
"OSINT - Another story of Unix Trojan: Tsunami/Kaiten.c (IRC/Bot) w/ Flooder, Backdoor at a hacked xBSD",3,2,3,2,1,1,3.269138330481263,100.5,1.0
OSINT - Readers of popular websites targeted by stealthy Stegano exploit kit hiding in pixels of malicious ads,3,0,0,9,0,0,0.0,86.0,1.0
OSINT - Astrum Drops,3,0,0,9,0,0,0.0,111.88888888888889,1.0
"OSINT - New Scheme: Spread Popcorn Time Ransomware, get chance of free Decryption Key",3,0,0,5,0,0,0.0,66.2,1.0
OSINT - Now Mirai Has DGA Feature Built in,3,4,1,17,0,1,3.218730110136354,113.29411764705884,1.0
"OSINT - Windows 10: protection, detection, and response against recent Depriz malware attacks",2,0,0,8,0,0,0.0,117.375,0.0
OSINT - The rise of TeleBots: Analyzing disruptive KillDisk attacks,2,3,9,16,1,1,3.134027964268961,115.5,0.0
OSINT - Guaranteed Clicks: Mobile App Company Takes Control of Android Phones,3,4,0,10,0,0,3.2516291673878226,102.4,1.0
"OSINT - One, if by email, and two, if by EK: The Cerbers are coming!",3,4,5,3,1,1,3.2433316368064338,91.0,1.0
OSINT - PROMETHIUM and NEODYMIUM: Parallel zeroday attacks targeting individuals in Europe,3,8,0,9,0,0,3.1736583747693268,118.22222222222224,1.0
Kaspersky Lab: Spearphishing attack hits industrial companies,3,44,6,1,1,1,3.363058863542807,90.0,1.0
OSINT - New Linux/Rakos threat: devices and servers under SSH scan (again),3,0,11,12,1,1,0.0,109.25,1.0
OSINT - Danger Close: Fancy Bear Tracking of Ukrainian Field Artillery Units,2,0,0,2,0,0,0.0,107.5,0.0
OSINT - Switcher: Android joins the â€˜attack-the-routerâ€™ club,3,0,3,2,1,1,0.0,104.0,1.0
Android spyware,3,0,1,3,0,1,0.0,56.333333333333336,1.0
OSINT - GRIZZLY STEPPE â€“ Additional expansion,3,0,0,24,0,0,0.0,110.0,1.0
OSINT -  Updated Sundown Exploit Kit Uses Steganography,3,2,2,2,1,1,2.877528850638847,111.5,1.0
OSINT - Threat Actors Using Legitimate PayPal Accounts To Distribute Chthonic Banking Trojan,3,1,0,9,0,0,3.5032583347756456,74.22222222222223,1.0
OSINT - Exposing an AV-Disabling Driver Just in Time for Lunch,3,0,0,3,0,0,0.0,85.66666666666667,1.0
OSINT - 2016 Updates to Shifu Banking Trojan,3,1,4,5,1,1,3.0,112.0,1.0
OSINT - The curious case of a Sundown EK variant dropping a Cryptocurrency Miner,3,0,0,4,0,0,0.0,118.25,1.0
"OSINT - MM Core In-Memory Backdoor Returns as ""BigBoss"" and ""SillyGoose""",3,0,0,42,0,0,0.0,85.57142857142857,1.0
OSINT  - Fancy Bear Source Code,2,0,1,3,0,1,0.0,30.0,0.0
OSINT - Second Wave of Shamoon 2 Attacks Identified,3,0,0,3,0,0,0.0,111.0,1.0
OSINT - New Variant of Ploutus ATM Malware Observed in the Wild in Latin America,3,0,0,3,0,0,0.0,103.66666666666669,1.0
OSINT - Targeted Threat Leads to Keylogger via Fake Silverlight Update,3,0,0,4,0,0,0.0,94.0,1.0
