event_id,event_info,date,threat_level_id,num_domains,num_ips,num_sha256,num_urls,has_malware_hash,has_multiple_ip_ranges,unique_ip_countries,avg_domain_entropy,avg_length_of_urls,critical,clean_text
196,Pivot on What's in a server name (on APT28/Sofacy) by ThreatConnect,2016-07-11,2,73,0,0,1,0,0,0,3.385982910930969,49.0,0.0,pivot whats server name aptsofacy threatconnect
197,What's in a server name (on APT28/Sofacy) by ThreatConnect,2016-07-11,2,60,3,0,1,1,1,1,3.3852880211037184,49.0,0.0,whats server name aptsofacy threatconnect
198,OSINT DarkHotel samples at WooYun,2016-05-13,2,2,0,0,1,0,0,0,3.602365163368134,36.0,0.0,osint darkhotel sample wooyun
199,OSINT H-Worm IOCs from WooYun,2016-07-01,2,50,0,0,1,0,0,0,3.0032737264741733,36.0,0.0,osint hworm iocs wooyun
200,OSINT Threat Group-4127 Targets Google Accounts by Secureworks,2016-06-26,1,2,0,0,1,0,0,0,3.3482359449971693,78.0,0.0,osint threat group target google account secureworks
202,OSINT Microsoft Office Zero-Day CVE-2015-2424 Leveraged By Tsar Team report by iSight,2015-07-15,1,3,1,1,2,1,0,1,3.043900141023683,109.5,0.0,osint microsoft office zeroday cve leveraged tsar team report isight
203,OSINT - Rotten Apples: Apple-Like Malicious Phishing Domains by FireEye,2016-06-07,2,98,0,0,1,0,0,0,3.8924183930400793,77.0,0.0,osint rotten apple applelike malicious phishing domain fireeye
204,"OSINT - FBI MSIL/Samas.A Ransomware Flash Alerts (FBI Flash Alert MC-000068-MW, February 18, 2016  & FBI Flash Alert MC-000070-MW, March 25, 2016)",2016-05-24,3,0,0,56,44,1,0,0,0.0,114.20454545454544,1.0,osint fbi msilsamasa ransomware flash alert fbi flash alert mcmw february fbi flash alert mcmw march
208,OSINT Angler Exploit Kit Utilizing 302 Cushioning and Domain Shadowing by Zscaler,2015-04-03,3,4500,0,0,5,0,0,0,3.552916518888697,73.8,1.0,osint angler exploit kit utilizing cushioning domain shadowing zscaler
221,OSINT Pony Up: Tracing Ponyâ€™s Threat Cycle and Multi-Stage Infection Chain by Damballa,2015-06-30,3,186,87,40,44,1,1,1,3.4046789110232565,112.0,1.0,osint pony tracing pony threat cycle multistage infection chain damballa
229,OSINT Revealing the Cyber-Kraken (Threat Group 3390 / Emissary Panda) by SecureWorks,2015-08-05,2,77,25,14,2,1,1,1,3.3356234105051445,94.5,0.0,osint revealing cyberkraken threat group emissary panda secureworks
230,OSINT Evolution of the Nuclear Exploit Kit by Cisco Talos group,2014-10-09,3,189,0,22,3,1,0,0,2.776236588646985,72.0,1.0,osint evolution nuclear exploit kit cisco talos group
231,OSINT  Musical Chairs: Multi-Year Campaign Involving New Variant of Gh0st Malware by Palo Alto Networks Unit 42,2015-09-08,2,2,4,61,49,1,1,1,3.409672469995536,117.16326530612244,0.0,osint musical chair multiyear campaign involving new variant ghst malware palo alto network unit
232,OSINT Additional indicators relating to Sofacy (APT28) phishing blog post by PWC,2014-10-28,3,205,0,0,2,0,0,0,3.3433999287865315,95.5,1.0,osint additional indicator relating sofacy apt phishing blog post pwc
233,OSINT Potao Express samples from contagiodump,2015-08-12,2,0,0,62,1,1,0,0,0.0,66.0,0.0,osint potao express sample contagiodump
234,OSINT Systematic cyber attacks against Israeli and Palestinian targets going on for a year by Norman,2012-10-03,3,26,0,37,38,1,0,0,3.0031113024552623,116.42105263157896,1.0,osint systematic cyber attack israeli palestinian target going year norman
235,OSINT In Pursuit of Optical Fibers and Troop Intel: Targeted Attack Distributes PlugX in Russia by ProofPoint,2015-09-18,2,16,2,35,35,1,1,1,3.21032306894651,115.51428571428572,0.0,osint pursuit optical fiber troop intel targeted attack distributes plugx russia proofpoint
236,OSINT Regin samples shared by VirusShare,2014-11-26,1,0,0,0,3,0,0,0,0.0,45.0,0.0,osint regin sample shared virusshare
237,OSINT YiSpecter: First iOS Malware That Attacks Non-jailbroken Apple iOS Devices by Abusing Private APIs by Palo Alto Networks Unit 42,2015-10-04,3,9,0,39,40,1,0,0,2.725480556997868,117.525,1.0,osint yispecter first io malware attack nonjailbroken apple io device abusing private apis palo alto network unit
238,Secret Malware in European Union Attack Linked to U.S. and British Intelligence article by the Intercept,2014-11-24,1,0,0,33,1,1,0,0,0.0,85.0,0.0,secret malware european union attack linked british intelligence article intercept
239,OSINT Trojan.Win32.Banker.NWT by AlienVault and Telus,2015-10-20,3,5,0,34,41,1,0,0,3.335623034873362,105.48780487804878,1.0,osint trojanwinbankernwt alienvault telus
240,OSINT Duuzer back door Trojan targets South Korea to take over computers by Symantec,2015-10-26,2,0,0,39,33,1,0,0,0.0,116.51515151515152,0.0,osint duuzer back door trojan target south korea take computer symantec
241,OSINT Analysis of DHS NCCIC Indicators blog post by Secureworks,2014-02-14,2,6,4,13,1,1,1,1,2.9805260246312497,94.0,0.0,osint analysis dhs nccic indicator blog post secureworks
243,OSINT Morpho: Profiting from high-level corporate attacks by Symantec,2015-07-08,2,8,4,49,23,1,1,1,3.5008470231325943,116.2608695652174,0.0,osint morpho profiting highlevel corporate attack symantec
244,OSINT The Italian Connection: An analysis of exploit supply chains and digital quartermasters by Shadowserver,2015-08-10,2,23,9,0,6,1,1,1,3.1300512848790083,65.16666666666667,0.0,osint italian connection analysis exploit supply chain digital quartermaster shadowserver
245,OSINT Expansion on hacking team VPS IPs using PassiveTotal by Brandon Dixon,2015-07-06,2,101,31,0,1,0,1,1,3.280330054024236,40.0,0.0,osint expansion hacking team vps ip using passivetotal brandon dixon
246,OSINT - Case Study of Malicious Actors: Going Postal by CERT.pl,2015-10-16,3,77,6,12,14,1,1,1,3.45414145131651,104.64285714285714,1.0,osint case study malicious actor going postal certpl
247,"OSINT ScanBox framework â€“ whoâ€™s affected, and whoâ€™s using it?  by PWC",2014-10-27,2,70,30,3,1,1,1,1,3.269044879041562,108.0,0.0,osint scanbox framework who affected who using pwc
248,OSINT Winnti OpSMN new malware RE report by Novetta,2015-04-07,2,0,0,85,4,1,0,0,0.0,66.75,0.0,osint winnti opsmn new malware report novetta
249,OSINT Attacks against Israeli & Palestinian interests by PwC,2015-04-27,2,41,10,26,2,1,1,1,3.030578314283432,86.0,0.0,osint attack israeli palestinian interest pwc
250,OSINT Cmstar Downloader: Lurid and Enfalâ€™s New Cousin by Palo Alto Unit 42,2015-05-18,2,32,0,31,6,1,0,0,3.248700924391488,73.0,0.0,osint cmstar downloader lurid enfals new cousin palo alto unit
251,OSINT IOC from ponmocup malware,2015-12-03,3,53,70,0,1,0,1,1,3.375704248724919,76.0,1.0,osint ioc ponmocup malware
253,OSINT APT28: A Window into Russiaâ€™s Cyber Espionage Operations? blog post by FireEye,2014-10-27,2,23,1,11,13,1,0,1,3.085050485790686,88.53846153846153,0.0,osint apt window russia cyber espionage operation blog post fireeye
254,OSINT Trend Micro Exposes LURID APT,2011-09-22,2,28,13,18,8,1,1,1,3.3154541058765226,40.5,0.0,osint trend micro expose lurid apt
258,OSINT The Casino Malvertising Campaign by MalwareBytes,2015-11-17,3,0,0,24,25,1,0,0,0.0,115.76,1.0,osint casino malvertising campaign malwarebytes
259,OSINT Analysis of KRIPTOVOR: Infostealer+Ransomware by FireEye,2015-04-08,3,5,1,0,15,1,0,1,3.340588522345308,40.73333333333333,1.0,osint analysis kriptovor infostealerransomware fireeye
260,OSINT OrcaRAT - A whale of a tale blog post by PWC,2014-10-20,3,56,21,4,1,1,1,1,3.163084138227891,82.0,1.0,osint orcarat whale tale blog post pwc
261,OSINT Enterprises Hit by BARTALEX Macro Malware in Recent Spam Outbreak by Trend Micro,2015-04-27,3,0,0,19,20,1,0,0,0.0,117.4,1.0,osint enterprise hit bartalex macro malware recent spam outbreak trend micro
263,FBI Flash Message: MC-000055-BT  EC3/IC4 takedown of the AAEH botnet,2015-04-11,3,87,1,0,0,0,0,1,3.443558636519167,0.0,1.0,fbi flash message mcbt ecic takedown aaeh botnet
264,A deeper look into ScanBox TLP:GREEN report from PWC UK,2015-02-24,2,39,20,5,0,1,1,1,3.276945170465243,0.0,0.0,deeper look scanbox tlpgreen report pwc
265,OSINT Bookworm Trojan: A Model of Modular Architecture by Palo Alto Unit 42,2015-11-10,2,11,0,16,17,1,0,0,2.867393244972464,115.94117647058825,0.0,osint bookworm trojan model modular architecture palo alto unit
266,"OSINT Fidelis Threat Advisory #1014 ""Bots, Machines, and the Matrix""",2014-12-12,3,1,14,0,24,1,1,1,4.011365041826379,36.375,1.0,osint fidelis threat advisory bot machine matrix
267,OSINT 'Paying-Days' CryptoWall 3.0 Campaign via Magnitude EK report by malwarefor.me,2015-05-31,3,28,28,0,26,0,1,1,3.238429674218892,102.0,1.0,osint payingdays cryptowall campaign via magnitude report malwareforme
268,OSINT  Threat Spotlight: Spam Served With a Side of Dridex from Cisco Talos,2015-04-06,3,0,8,69,2,1,1,1,0.0,56.5,1.0,osint threat spotlight spam served side dridex cisco talos
269,OSINT Tracking MiniDionis: CozyCarâ€™s New Ride Is Related to Seaduke by Unit 42 Palo Alto Networks,2015-07-14,2,10,3,17,1,1,1,1,3.3082619330884637,111.0,0.0,osint tracking minidionis cozycars new ride related seaduke unit palo alto network
270,OSINT Analysis of malcious CHM file by OpenDNS,2015-03-04,3,63,2,2,4,1,1,1,3.4216240405424987,96.75,1.0,osint analysis malcious chm file opendns
272,OSINT Dalexis/CTB-Locker malspam campaign by SANS Internet Storm Center,2015-04-30,3,9,7,0,9,1,1,1,3.077132104821898,80.11111111111111,1.0,osint dalexisctblocker malspam campaign sans internet storm center
273,OSINT The Rotten Tomato Campaign,2014-10-30,2,19,0,1,3,1,0,0,3.225134309080657,78.0,0.0,osint rotten tomato campaign
274,OSINT Introducing HATs: Highly Annoying Threats by BlueCoat,2015-05-01,3,73,0,0,1,0,0,0,3.1686348124762964,90.0,1.0,osint introducing hat highly annoying threat bluecoat
275,OSINT Pay No Attention to the Server Behind the Proxy: Mapping FinFisherâ€™s Continuing Proliferation by Citizen Lab,2015-10-15,2,27,10,8,12,1,1,1,3.0792454290903093,101.0,0.0,osint pay attention server behind proxy mapping finfishers continuing proliferation citizen lab
277,OSINT Korplug military targeted attacks: Afghanistan & Tajikistan blog post from ESET,2014-11-12,2,6,0,7,1,1,0,0,3.127321872713541,98.0,0.0,osint korplug military targeted attack afghanistan tajikistan blog post eset
278,OSINT The Path to Mass-Producing Cyber Attacks by FireEye,2014-09-10,2,32,20,0,6,1,1,1,2.978500084338348,59.333333333333336,0.0,osint path massproducing cyber attack fireeye
279,OSINT Evil Bunny: Suspect #4,2014-11-20,2,5,32,4,8,1,1,1,3.3240495957605214,50.25,0.0,osint evil bunny suspect
280,OSINT New Discovery: Ties Between Corebot and Darknet Crypt Service by Damballa,2015-10-12,3,55,2,0,5,0,1,1,2.564148319045658,35.6,1.0,osint new discovery tie corebot darknet crypt service damballa
282,OSINT Democracy in Hong Kong Under Attack blog post from Volexity (Steven Adair),2014-10-09,2,28,19,2,8,1,1,1,3.132739580987241,36.875,0.0,osint democracy hong kong attack blog post volexity steven adair
283,OSINT Without a Trace: Fileless Malware Spotted in the Wild by Trend Micro,2015-04-20,3,0,0,21,1,1,0,0,0.0,112.0,1.0,osint without trace fileless malware spotted wild trend micro
284,OSINT Darkhotelâ€™s attacks in 2015 by Kaspersky,2015-08-10,2,0,0,5,21,1,0,0,0.0,35.95238095238095,0.0,osint darkhotels attack kaspersky
285,OSINT Cylance SPEAR Team: A Threat Actor Resurfaces from Cylance,2015-05-13,3,29,14,5,2,1,1,1,2.8901031671070565,87.0,1.0,osint cylance spear team threat actor resurfaces cylance
287,OSINT Macro documents with XOR Encoded Payloads by PhishMe,2015-11-09,3,0,1,8,34,1,0,1,0.0,58.1764705882353,1.0,osint macro document xor encoded payload phishme
288,OSINT APT30 detection rules Loki Scanner Yara rules by Florian Roth,2015-04-13,2,0,0,0,2,0,0,0,0.0,66.5,0.0,osint apt detection rule loki scanner yara rule florian roth
289,OSINT  Analysis of Project Cobra Another extensible framework used by the Uroburosâ€™ actors from Gdata,2015-01-20,1,10,0,4,2,1,0,0,3.0214889917018257,61.0,0.0,osint analysis project cobra another extensible framework used uroburos actor gdata
291,OSINT Additional yara rules for Equation Drug by Florian Roth,2015-04-03,1,0,0,12,3,1,0,0,0.0,65.66666666666667,0.0,osint additional yara rule equation drug florian roth
292,OSINT Expansion on Snake,2014-11-13,1,43,6,0,0,0,1,1,2.982794763530048,0.0,0.0,osint expansion snake
294,OSINT New activity of the Blue Termite APT by AlienVault,2015-08-24,2,0,0,10,17,1,0,0,0.0,86.0,0.0,osint new activity blue termite apt alienvault
295,OSINT Who's Really Spreading through the Bright Star? by Securelist / Kaspersky,2015-03-04,3,3,0,5,1,1,0,0,2.966402672795759,80.0,1.0,osint who really spreading bright star securelist kaspersky
296,OSINT 20141029B: Possible RedOctober APT Resurgence from ThreatConnect,2014-12-18,1,0,0,16,0,1,0,0,0.0,0.0,0.0,osint possible redoctober apt resurgence threatconnect
297,OSINT When ELF.BillGates met Windows by Arkoon+Netasq,2015-09-30,3,2,3,9,10,1,1,1,2.7377402784989338,112.1,1.0,osint elfbillgates met window arkoonnetasq
298,OSINT Operation Molerats: Middle East Cyber Attacks Using Poison Ivy by Fire Eye,2013-08-23,2,5,6,10,1,1,1,1,3.012851251158888,119.0,0.0,osint operation molerats middle east cyber attack using poison ivy fire eye
300,OSINT A deeper look into ScanBox TLP:WHITE report from PWC UK,2015-02-24,2,13,10,4,3,1,1,1,3.1709589489564944,60.0,0.0,osint deeper look scanbox tlpwhite report pwc
301,OSINT The Shade Encryptor: a Double Threat by Kaspersky,2015-09-14,3,0,0,3,4,1,0,0,0.0,109.5,1.0,osint shade encryptor double threat kaspersky
302,OSINT Puttering into the Future...by Cylance,2016-01-12,1,20,3,5,6,1,1,1,3.270755220518208,105.66666666666669,0.0,osint puttering futureby cylance
303,"OSINT KeyRaider: iOS Malware Steals Over 225,000 Apple Accounts to Create Free App Utopia by Palo Alto Networks Unit 42",2015-08-30,3,2,1,10,11,1,0,1,3.1523912776298677,118.45454545454544,1.0,osint keyraider io malware steal apple account create free app utopia palo alto network unit
304,OSINT CryptoWall v4 Emerges Days After Cyber Threat Alliance Report by Palo Alto Networks Unit 42,2015-11-05,3,0,2,10,13,1,1,1,0.0,103.46153846153848,1.0,osint cryptowall emerges day cyber threat alliance report palo alto network unit
306,OSINT Tibetan Uprising Day Malware Attacks by Citizen Labs,2015-03-10,2,5,3,6,10,1,1,1,3.1013681839446603,46.4,0.0,osint tibetan uprising day malware attack citizen lab
307,OSINT Roaming tiger by Anton Cherepanov from ESET,2014-11-13,3,25,10,0,1,0,1,1,3.0729927121847105,79.0,1.0,osint roaming tiger anton cherepanov eset
309,"OSINT Angler EK: More Obfuscation, Fake Extensions, and Other Nonsense by Talos",2015-06-05,3,34,5,2,1,1,1,1,3.3229669597776086,51.0,1.0,osint angler obfuscation fake extension nonsense talos
310,OSINT DTL-12012015-01: Hong Kong SWC attack from Dragon Threat Labs,2015-01-11,3,2,2,4,8,1,1,1,2.9219280948873623,104.875,1.0,osint dtl hong kong swc attack dragon threat lab
311,OSINT MSRT February update from Microsoft,2015-02-10,3,4,0,0,6,0,0,0,3.4826721362272477,96.66666666666669,1.0,osint msrt february update microsoft
313,OSINT Adobe Zero-day Used in LadyBoyle Attack blog post by Symantec,2013-02-08,2,25,0,0,3,1,0,0,3.158243088431188,90.66666666666669,0.0,osint adobe zeroday used ladyboyle attack blog post symantec
314,OSINT Targeted Attacks against Tibetan and Hong Kong Groups Exploiting CVE-2014-4114 by Citizen Lab,2015-06-15,2,4,0,3,4,1,0,0,2.98995577422665,111.5,0.0,osint targeted attack tibetan hong kong group exploiting cve citizen lab
315,OSINT Exploring .XYZ (Another Shady TLD Report) by Blue Coat,2015-07-14,3,34,4,0,1,0,0,1,3.5010620292081653,88.0,1.0,osint exploring xyz another shady tld report blue coat
316,OSINT Babar: espionage software finally found and put under the microscope by gdata,2015-02-18,2,4,1,8,2,1,0,1,3.268050528389068,79.0,0.0,osint babar espionage software finally found put microscope gdata
317,OSINT Neutrino Exploit Kit â€“ One Flash File to Rule Them All by SpiderLabs,2015-12-28,3,0,0,8,9,1,0,0,0.0,119.44444444444444,1.0,osint neutrino exploit kit one flash file rule spiderlabs
318,OSINT Targeted Malware Attacks against NGO Linked to Attacks on Burmese Government Websites by Citizen Labs,2015-10-16,2,9,4,6,9,1,1,1,3.339617738802631,98.77777777777776,0.0,osint targeted malware attack ngo linked attack burmese government website citizen lab
319,Additional IPs for Turla/Uroburos from CIRCL Passive SSL,2016-02-13,1,0,36,0,2,0,1,1,0.0,43.0,0.0,additional ip turlauroburos circl passive ssl
320,OSINT The Sofacy plot thickens by PwC,2015-04-20,2,32,0,0,2,0,0,0,3.3893202928116426,66.0,0.0,osint sofacy plot thickens pwc
321,OSINT The Teenage Mutant Malvertiser Network by FireEye,2015-05-26,3,29,6,0,2,0,0,1,3.4663517483911983,75.0,1.0,osint teenage mutant malvertiser network fireeye
322,OSINT An In-Depth Look at How Pawn Stormâ€™s Java Zero-Day Was Used by Trend Micro,2015-07-14,2,3,4,3,13,1,1,1,3.299847177235493,52.07692307692308,0.0,osint indepth look pawn storm java zeroday used trend micro
323,OSINT Angler's best friends by SANS ISC Diary,2015-07-27,3,0,36,0,1,0,1,1,0.0,61.0,1.0,osint angler best friend sans isc diary
324,Regin Scanner,2014-12-04,1,0,0,3,1,1,0,0,0.0,39.0,0.0,regin scanner
326,OSINT Banking Trojan DRIDEX Uses Macros for Infection blog post from Trend Micro,2014-11-05,3,0,2,4,4,1,1,1,0.0,91.25,1.0,osint banking trojan dridex us macro infection blog post trend micro
327,OSINT Trojanized PuTTY Software by Cisco CSIRT,2015-05-18,3,3,3,1,22,1,1,1,3.314371259982524,32.04545454545455,1.0,osint trojanized putty software cisco csirt
328,OSINT Threat Actors Use Sketchy Dating Website to Launch New Home Router Attacks by Damballa,2016-01-20,1,5,2,6,7,1,1,1,3.763930630576361,114.57142857142856,0.0,osint threat actor use sketchy dating website launch new home router attack damballa
329,OSINT Defending the White Elephant by Arbor Networks,2015-08-31,2,4,0,6,2,1,0,0,3.0731247404040807,104.0,0.0,osint defending white elephant arbor network
330,OSINT Introducing Hi-Zor RAT by Fidelis,2016-01-27,1,3,3,6,7,1,1,1,3.162249190337905,97.28571428571428,0.0,osint introducing hizor rat fidelis
331,OSINT Expansion on Rotten Tomato campaign,2014-11-13,2,27,0,0,2,0,0,0,3.1882189710110755,52.0,0.0,osint expansion rotten tomato campaign
332,OSINT New 'f0xy' malware is intelligent - employs cunning stealth & trickery from Websense,2015-01-29,3,0,1,6,1,1,0,1,0.0,126.0,1.0,osint new fxy malware intelligent employ cunning stealth trickery websense
334,OSINT OSX/Pintsized Backdoor Additional Details by Zataz / Eric Romang,2013-03-24,2,17,0,0,1,1,0,0,3.4959981096126738,78.0,0.0,osint osxpintsized backdoor additional detail zataz eric romang
335,OSINT A Peek Inside an Affiliateâ€™s Malspam Operation: Kovter and Miuref/Boaxxe Infections by PhishMe,2015-09-11,3,13,16,0,1,0,1,1,3.268524558079331,100.0,1.0,osint peek inside affiliate malspam operation kovter miurefboaxxe infection phishme
336,OSINT Shellshock exploitation from Red Sky Weekly blog post,2014-10-11,3,2,19,1,3,1,1,1,3.8693312611115194,75.66666666666667,1.0,osint shellshock exploitation red sky weekly blog post
