,event_info,threat_level_id,num_ips,has_multiple_ip_ranges,unique_ip_countries,criticite
393,"Malspam 2016-08-24 (.hta in .zip) - campaign: ""Emailing{N}.jpg""",3,8,1,1,1.0
395,The Million Dollar Dissident - Citizen lab report,1,6,1,1,0.0
396,"Malspam 2016-08-26 (.wsf in .zip) - campaign: ""Voice Message from Outside Caller""",3,21,1,1,1.0
398,"OSINT - Dridex Returns To Action For Smaller, More Targeted Attacks",3,0,0,0,1.0
399,"Malspam 2016-08-29 (.js in .zip) - campaign: ""Commission""",3,31,1,1,1.0
400,"Malspam 2016-08-29 (.wsf in .zip) - campaign: ""Please find attached invoice no""",3,23,1,1,1.0
402,OSINT - German Speakers Targeted by SPAM Leading to Ozone RAT,3,0,0,0,1.0
403,Ransomware - Xorist,3,0,0,0,1.0
404,Bitcoinminer installed by malware,3,0,0,0,1.0
405,"Malspam 2016-08-31 (.hta in .zip) - campaign: ""FW: [Scan]""",3,23,1,1,1.0
406,"Malspam 2016-08-31 (.wsf in .zip) - campaign: ""Image|Picture|Photos|Photo|Document""",3,16,1,1,1.0
407,"Malspam 2016-08-31 (.js in .zip) - campaign: ""bank transactions""",3,38,1,1,1.0
409,"Malspam 2016-09-01 (.hta in .zip) - campaign: ""Voice Message from Outside Caller""",3,24,1,1,1.0
410,"Malspam 2016-09-01 (.wsf in .zip) - campaign: ""Please find attached invoice no:""",3,25,1,1,1.0
411,"Malware Posing as Human Rights Organizations and Commercial Software Targeting Iranians, Foreign Policy Institutions and Middle Eastern Countries (ExtremeDownloader and Strealer)",1,1,0,1,0.0
412,"Malspam 2016-09-02 (.wsf in .zip) - campaign: ""icloud.com""",3,16,1,1,1.0
413,"Malspam 2016-09-05 (.js in .zip) - campaign: ""Credit card receipt""",3,2,1,1,1.0
414,Malspam 2016-09-05 (.wsf in .zip),3,18,1,1,1.0
415,"Malspam 2016-09-06 (.js in .zip) - campaign: ""August invoice""",3,1,0,1,1.0
416,"Malspam 2016-09-06 (.js in .zip) - campaign: ""copies""",3,1,0,1,1.0
417,"Malspam 2016-09-06 (.wsf in .zip) - campaign: ""Invoice INV[x]""",3,10,1,1,1.0
418,"OSINT - PokÃ©mon-themed Umbreon Linux Rootkit Hits x86, ARM Systems",3,0,0,0,1.0
420,"Malspam 2016-09-06 (.js in .zip) - campaign: ""Suspected Purchases""",3,3,1,1,1.0
421,"Malspam 2016-09-06 (.wsf in .zip) - campaign: 'Message from ""CUKPR[x]""'",3,21,1,1,1.0
422,"Malspam 2016-09-07 (.js in .zip) - campaign: ""Agreement form""",3,2,1,1,1.0
423,"Malspam 2016-09-08 (.wsf in .zip) - campaign: ""New voice mail message from""",3,20,1,1,1.0
424,Malspam 2016-09-08 (.wsf in .zip) - campaign: icloud.com,3,25,1,1,1.0
425,"Malspam 2016-09-09 (.hta in .dzip) - campaign: ""Order confirmation""",3,17,1,1,1.0
426,"Malspam 2016-09-09 (.wsf in .zip) - campaign: ""Documents Requested""",3,15,1,1,1.0
427,OSINT - The Dukes R&D Finds a New Anti-Analysis Technique,3,0,0,0,1.0
428,"Malspam 2016-09-12 (.js in .zip) - campaign: ""Budget report""",3,1,0,1,1.0
429,"Malspam 2016-09-12 (.wsf in .zip) - campaign: ""Photo|Image""",3,15,1,1,1.0
430,"Malspam 2016-09-13 (.hta in .zip) - campaign: ""Accounts Documentation - Invoices""",3,23,1,1,1.0
431,"Malspam 2016-09-14 (.wsf in .zip) - campaign: ""Account report""",3,2,1,1,1.0
432,"Malspam 2016-09-14 (.wsf in .zip) - campaign: ""payment copy""",3,31,1,1,1.0
433,"Malspam 2016-09-14 (.wsf in .zip) - campaign: ""Tax invoice""",3,4,1,1,1.0
434,"Malspam 2016-09-14 (.js in .zip) - campaign: ""Delivery Confirmation""",3,6,1,1,1.0
435,"Malspam 2016-09-15 (.wsf in .zip) - campaign: ""Documents Requested""",3,39,1,1,1.0
436,"Malspam 2016-09-15 (.wsf in .zip) - campaign: ""SCAN""",3,24,1,1,1.0
437,"Malspam 2016-09-16 (.hta in .zip) - campaign: ""(Attached|Emailing|Copy|File): (Scan|Receipt|Document)(integer)""",3,25,1,1,1.0
438,"Malspam 2016-09-15 (.js in .zip) - campagin: ""Booking confirmation""",3,2,1,1,1.0
439,"Malspam 2016-09-16 (.js in .zip) - campaign: ""Re: request""",3,2,1,1,1.0
440,OSINT - ELF.Rex,3,0,0,0,1.0
441,"Malspam 2016-09-16 (.wsf in .zip) - campaign: ""(SCAN|FAX|DOC|IMG)_{integer}""",3,28,1,1,1.0
442,"Malspam 2016-09-19 (.js in .zip) - campaign: ""Express Parcel service""",3,2,1,1,1.0
443,Dridex IoC's,3,0,0,0,1.0
444,OSINT - Malicious Macros Add Sandbox Evasion Techniques to Distribute New Dridex,3,0,0,0,1.0
445,"Malspam 2016-09-20 (.hta in .zip) - campaign: ""<no subject>""",3,19,1,1,1.0
446,OSINT - Tofsee â€“ modular spambot,3,0,0,0,1.0
447,OSINT - Hunting Libyan Scorpions,2,1,0,1,0.0
448,OSINT - Sofacyâ€™s â€˜Komplexâ€™ OS X Trojan by Palo Alto networks,1,1,0,1,0.0
449,"Malspam 2016-09-27 (.wsf in .zip) - campaign: ""{integer}.zip""",3,27,1,1,1.0
450,"Malspam 2016-09-30 (.wsf in .zip) - campaign: ""Emailing""",3,16,1,1,1.0
451,"Malspam 2016-09-29 (.xls) - campaign: ""Receipt""",3,8,1,1,1.0
452,"Malspam 2016-09-30 (.wsf in .zip) - campaign: ""Parcel details""",3,7,1,1,1.0
453,"Malspam 2016-09-30 (.doc) - campaign: ""Receipt""",3,11,1,1,1.0
454,OSINT - Investigation of Linux.Mirai Trojan family,3,2,1,1,1.0
455,"Malspam 2016-10-03 (.xls) - campaign: ""[Scan]""",3,4,1,1,1.0
456,"Malspam 2016-10-03 (.xls) - campaign: ""Invoice-""",3,8,1,1,1.0
459,OSINT - How Stampado Ransomware Analysis Led To Yara Improvements,3,0,0,0,1.0
460,OSINT - Odinaff: New Trojan used in high level financial attacks,2,0,0,0,0.0
461,Spam 2016-10-12 (mule acquisition) - probably related to Locky resources,3,26,1,1,1.0
462,Spam 2016-10-14 (mule acquisition) - probably related to Locky resources,3,3,1,1,1.0
463,ELF Linux/NyaDrop,3,1,0,1,1.0
464,Spam 2016-10-16 (mule acquisition) - probably related to Locky resources,3,4,1,1,1.0
465,Spam week 43 (mule acquisition) - probably related to Locky resources,3,12,1,1,1.0
466,OSINT - Malspam delivers NanoCore RAT,3,2,1,1,1.0
467,OSINT -  The new .LNK between spam and Locky infection,3,2,1,1,1.0
468,OSINT - TeamXRat: Brazilian cybercrime meets ransomware,3,0,0,0,1.0
469,Malspam week 44 (2016-10-24) - Locky ('Sebek'),3,1,0,1,1.0
471,OSINT - Houdiniâ€™s Magic Reappearance,2,3,1,1,0.0
474,OSINT - PSA: Conference Invite used as a Lure by Operation Lotus Blossom Actors,2,1,0,1,0.0
475,OSINT - Flying Dragon Eye: Uyghur Themed Threat Activity,2,5,1,1,0.0
476,Yara Rule Set - detection of Empire by Florian Roth (PowerShell and Python post-exploitation agent.),3,0,0,0,1.0
477,OSINT - Veil-Framework Infects Victims of Targeted OWA Phishing Attack,3,0,0,0,1.0
478,OSINT - Exaspy â€“ Commodity Android Spyware Targeting High-level Executives,3,0,0,0,1.0
480,OSINT - Floki Bot and the stealthy dropper,3,0,0,0,1.0
481,OSINT - The first cryptor to exploit Telegram,3,0,0,0,1.0
482,OSINT - BlackNurse Denial of Service Attack,3,0,0,0,1.0
483,OSINT - Hades Locker Ransomware Mimics Locky,3,0,0,0,1.0
484,OSINT - Ransoc Desktop Locking Ransomware Ransacks Local Files and Social Media Profiles,3,4,1,1,1.0
485,OSINT - Microsoft Word Intruder 8 Adds Support for Flash Vulnerability CVE-2016-4117,3,3,1,1,1.0
486,"OSINT -  HackingTeam back for your Androids, now extra insecure!",2,2,1,1,0.0
487,OSINT - New Carbanak / Anunak Attack Methodology,2,10,1,1,0.0
488,It’s Parliamentary: KeyBoy and the targeting of the Tibetan Community,2,8,1,1,0.0
489,OSINT - Nemucod downloader spreading via Facebook,3,2,1,1,1.0
491,OSINT -  Fareit Spam: Rocking Out to a New File Type,3,1,0,1,1.0
492,Cerber 5.0 through Google via onion gateway,3,0,0,0,1.0
493,"OSINT - New SmsSecurity Variant Roots Phones, Abuses Accessibility Features and TeamViewer",3,0,0,0,1.0
494,OSINT -  Shamoon 2: Return of the Disttrack Wiper,3,0,0,0,1.0
495,OSINT - A PBot (PHP + Perl Backdoor IRC Bot + Network Attack Tool) Infection on hegeman.com,3,0,0,0,1.0
496,OSINT - MMD-0033-2015 - Linux/XorDDoS infection incident report (CNC: HOSTASA.ORG),3,6,1,1,1.0
497,"OSINT - Another story of Unix Trojan: Tsunami/Kaiten.c (IRC/Bot) w/ Flooder, Backdoor at a hacked xBSD",3,3,1,1,1.0
498,OSINT - Readers of popular websites targeted by stealthy Stegano exploit kit hiding in pixels of malicious ads,3,0,0,0,1.0
500,OSINT - Astrum Drops,3,0,0,0,1.0
501,"OSINT - New Scheme: Spread Popcorn Time Ransomware, get chance of free Decryption Key",3,0,0,0,1.0
502,OSINT - Now Mirai Has DGA Feature Built in,3,1,0,1,1.0
504,"OSINT - Windows 10: protection, detection, and response against recent Depriz malware attacks",2,0,0,0,0.0
505,OSINT - The rise of TeleBots: Analyzing disruptive KillDisk attacks,2,9,1,1,0.0
506,OSINT - Guaranteed Clicks: Mobile App Company Takes Control of Android Phones,3,0,0,0,1.0
508,"OSINT - One, if by email, and two, if by EK: The Cerbers are coming!",3,5,1,1,1.0
509,OSINT - PROMETHIUM and NEODYMIUM: Parallel zeroday attacks targeting individuals in Europe,3,0,0,0,1.0
510,Kaspersky Lab: Spearphishing attack hits industrial companies,3,6,1,1,1.0
511,OSINT - New Linux/Rakos threat: devices and servers under SSH scan (again),3,11,1,1,1.0
512,OSINT - Danger Close: Fancy Bear Tracking of Ukrainian Field Artillery Units,2,0,0,0,0.0
513,OSINT - Switcher: Android joins the â€˜attack-the-routerâ€™ club,3,3,1,1,1.0
514,Android spyware,3,1,0,1,1.0
515,OSINT - GRIZZLY STEPPE â€“ Additional expansion,3,0,0,0,1.0
516,OSINT -  Updated Sundown Exploit Kit Uses Steganography,3,2,1,1,1.0
517,OSINT - Threat Actors Using Legitimate PayPal Accounts To Distribute Chthonic Banking Trojan,3,0,0,0,1.0
518,OSINT - Exposing an AV-Disabling Driver Just in Time for Lunch,3,0,0,0,1.0
519,OSINT - 2016 Updates to Shifu Banking Trojan,3,4,1,1,1.0
520,OSINT - The curious case of a Sundown EK variant dropping a Cryptocurrency Miner,3,0,0,0,1.0
521,"OSINT - MM Core In-Memory Backdoor Returns as ""BigBoss"" and ""SillyGoose""",3,0,0,0,1.0
522,OSINT  - Fancy Bear Source Code,2,1,0,1,0.0
523,OSINT - Second Wave of Shamoon 2 Attacks Identified,3,0,0,0,1.0
524,OSINT - New Variant of Ploutus ATM Malware Observed in the Wild in Latin America,3,0,0,0,1.0
526,OSINT - Targeted Threat Leads to Keylogger via Fake Silverlight Update,3,0,0,0,1.0
527,OSINT - CARBANAK GROUP USES GOOGLE FOR MALWARE COMMAND-AND-CONTROL,3,0,0,0,1.0
528,OSINT  - New Mac backdoor using antiquated code,3,1,0,1,1.0
529,OSINT -  Uncovering the Inner Workings of EyePyramid,3,0,0,0,1.0
530,OSINT - FINDING THE RATâ€™S NEST,3,2,1,1,1.0
531,OSINT - Spora - the Shortcut Worm that is also a Ransomware,3,0,0,0,1.0
533,OSINT - Malicious SVG Files in the Wild,3,0,0,0,1.0
534,OSINT - Detecting threat actors in recent German industrial attacks with Windows Defender ATP,3,0,0,0,1.0
535,Malware 2017-01-26 (.js in .zip) - Cerber,3,1,0,1,1.0
536,OSINT - EITest Nabbing Chrome Users with a â€œChrome Fontâ€ Social Engineering Scheme,3,8,1,1,1.0
537,"OSINT - Dridex Banking Trojan Returns, Leverages New UAC Bypass Method",3,3,1,1,1.0
538,Malspam targeting github users,3,2,1,1,1.0
539,OSINT - Spotlight on Shamoon,2,1,0,1,0.0
540,OSINT - #OCJP-133: Hancitorãƒžãƒ«ã‚¦ã‚§ã‚¢æ„ŸæŸ“ ã¨ ãƒãƒƒã‚­ãƒ³ã‚°ã•ã‚ŒãŸWordpress,3,3,1,1,1.0
541,OSINT - Saga 2.0 (Sage 2.0) comes with IP Generation Algorithm (IPGA),3,0,0,0,1.0
542,OSINT - Flokibot Invades PoS: Trouble in Brazil,3,5,1,1,1.0
544,OSINT - Nile Phish: Large-Scale Phishing Campaign Targeting Egyptian Civil Society,3,3,1,1,1.0
545,OSINT: Malicious software targeting financial sector internals,1,5,1,1,0.0
546,OSINT - Windows SMBv3 Denial of Service Proof of Concept (0 Day Exploit),3,0,0,0,1.0
547,"OSINT  - Oops, they did it again: APT Targets Russia and Belarus with ZeroT and PlugX",2,0,0,0,0.0
548,OSINT - Doctor Web detects several thousand infected Linux devices  Linux.Proxy.10,3,0,0,0,1.0
549,OSINT - From RTF to Cobalt Strike passing via Flash,3,1,0,1,1.0
550,OSINT - ikittens: iranian actor resurfaces with malware for mac (macdownloader),3,1,0,1,1.0
551,OSINT -  When A Pony Walks Out Of A Pub,3,2,1,1,1.0
552,OSINT - The Curious Case of a Reconnaissance Campaign Targeting Ministry and Embassy Sites,3,0,0,0,1.0
553,OSINT - Trojan.Mirai.1 for Microsoft Windows,3,0,0,0,1.0
554,Erebus Ransomware Utilizes a UAC Bypass and Request a $90 Ransom Payment,3,0,0,0,1.0
555,OSINT - Shell Crew Variants Continue to Fly Under Big AVâ€™s Radar,3,24,1,1,1.0
556,OSINT - Attackers target dozens of global banks with new malware,3,1,0,1,1.0
557,OSINT - Fileless attacks against enterprise networks,3,0,0,0,1.0
558,OSINT - Who Ran Leakedsource.com?,3,0,0,0,1.0
559,OSINT - menuPass Returns with New Malware and New Attacks Against Japanese Academics and Organizations,3,0,0,0,1.0
560,OSINT - Demystifying targeted malware used against Polish banks,3,0,0,0,1.0
561,OSINT - LAZARUSâ€™ FALSE FLAG MALWARE,3,0,0,0,1.0
562,OSINT - The Rise of Dridex and the Role of ESPs,3,23,1,1,1.0
563,OSINT - Additional Insights on Shamoon2,3,5,1,1,1.0
566,OSINT - Android malware on the rise,3,2,1,1,1.0
567,OSINT - Malware Leveraging PowerSploit,3,0,0,0,1.0
568,OSINT - Google Play Apps Infected with Malicious IFrames,3,0,0,0,1.0
569,OSINT - Covert Channels and Poor Decisions: The Tale of DNSMessenger,3,0,0,0,1.0
570,OSINT - Update on the Fancy Bear Android malware (poprd30.apk),3,0,0,0,1.0
572,OSINT - Wikileaks Vault7 JQJSNICKER code leak,2,0,0,0,0.0
574,OSINT -  Preinstalled Malware Targeting Mobile Users,3,0,0,0,1.0
575,OSINT - New Linux Malware Exploits CGI Vulnerability,3,3,1,1,1.0
576,"Revenge Ransomware, a CryptoMix Variant, Being Distributed by RIG Exploit Kit",3,1,0,1,1.0
577,Tech Support Scam Synchs Alerts with App Crashes in Windows Event Logs,3,0,0,0,1.0
578,Star Trek Themed Kirk Ransomware Brings us Monero and a Spock Decryptor!,3,0,0,0,1.0
579,OSINT - RawPOS Malware Rides Again,3,0,0,0,1.0
580,OSINT - PetrWrap: the new Petya-based ransomware used in targeted attacks,3,0,0,0,1.0
581,OSINT -  Winnti Abuses GitHub for C&C Communications,2,13,1,1,0.0
582,OSINT -  Hunt Case Study: Hunting Campaign Indicators on Privacy Protected Attack Infrastructure,3,2,1,1,1.0
584,OSINT - New targeted attack against Saudi Arabia Government,3,2,1,1,1.0
585,OSINT - Nasty adware hiding in apps on Google Play Store,3,0,0,0,1.0
586,OSINT - Shamoon 2: Delivering Disttrack,3,0,0,0,1.0
587,OSINT - APT29 Domain Fronting With TOR,3,0,0,0,1.0
589,OSINT - Trojanized Adobe Installer used to Install DragonOKâ€™s New Custom Backdoor,3,0,0,0,1.0
590,OSINT - Carbon Paper: Peering into Turlaâ€™s second stage backdoor,3,0,0,0,1.0
591,OSINT - Trochilus and New MoonWind RATs Used In Attack Against Thai Organizations,3,1,0,1,1.0
592,OSINT - Websites compromised in â€˜Decimal IPâ€™ campaign,3,1,0,1,1.0
594,OSINT - An Investigation of Chrysaor Malware on Android,3,0,0,0,1.0
595,OSINT - LMAOxUS Ransomware: Another Case of Weaponized Open Source Ransomware,3,0,0,0,1.0
596,"OSINT - High-Volume Dridex Campaigns Return, First to Hit Millions Since June 2016",3,8,1,1,1.0
597,OSINT - Off-the-shelf Ransomware Used to Target the Healthcare Sector,3,0,0,0,1.0
599,OSINT - The Blockbuster Sequel,3,17,1,1,1.0
600,OSINT - Analysis of Malware in Brazilian Bank Attack Reveals Prolonged Campaign,3,9,1,1,1.0
601,OSINT - Matrix Ransomware Spreads to Other PCs Using Malicious Shortcuts,3,0,0,0,1.0
602,OSINT - Unraveling the Lamberts Toolkit An Overview of a Color-coded Multi-Stage Arsenal,3,0,0,0,1.0
603,OSINT - Ewind â€“ Adware in Applicationsâ€™ Clothing,3,0,0,0,1.0
604,OSINT - CVE-2017-0199: In the Wild Attacks Leveraging HTA Handler,3,2,1,1,1.0
605,OSINT - Callisto Group,3,1,0,1,1.0
606,OSINT - FlexSpy Application Analysis,3,4,1,1,1.0
607,OSINT - Cardinal RAT Active for Over Two Years,3,0,0,0,1.0
609,Dridex 2017-04-11 : botnet 7200/7500 campaigns,3,19,1,1,1.0
610,OSINT - Similarities Between Carbanak and FIN7 Malware Suggest Actors Are Closely Related,3,5,1,1,1.0
611,OSINT - Alert (TA17-117A) Intrusions Affecting Multiple Victims Across Multiple Sectors,3,35,1,1,1.0
612,"OSINT - OSX Malware is Catching Up, and it wants to Read Your HTTPS Traffic",3,0,0,0,1.0
613,OSINT - Use of DNS Tunneling for C&C Communications,3,0,0,0,1.0
614,OSINT - A Mole exposing itself to sunlight Snake: Coming soon in Mac OS X flavour,2,1,0,1,0.0
615,OSINT - Windows Defender ATP thwarts Operation WilySupply software supply chain cyberattack,3,2,1,1,1.0
616,OSINT - EPS Processing Zero-Days Exploited by Multiple Threat Actors,3,3,1,1,1.0
617,"Password-protected docs 2017-05-10 : Ursnif 2002 - ""payment confirmation.ab1_c23def4lg56hi#78j.docx""",3,1,0,1,1.0
619,Ransomware spreading through SMB attacking multiple companies,3,0,0,0,1.0
620,OSINT - Massive outbreak of ransomware variant infects large amounts of computers around the world,3,0,0,0,1.0
621,OSINT -  Player 3 Has Entered the Game: Say Hello to 'WannaCry',2,14,1,1,0.0
622,OSINT - Alert (TA17-132A) Indicators Associated With WannaCry Ransomware,2,0,0,0,0.0
623,OSINT - Neo23x0 Yara Rule Set and Sigma Rule Set - WannaCry,2,0,0,0,0.0
625,2017-05-15 Malspam  00_Invoice_###.PDF,3,23,1,1,1.0
626,2017-05-16 Malspam Emailing:#####.pdf.pdf,3,26,1,1,1.0
627,Invoice ###### 05/17/2017 from dontreply@random,3,24,1,1,1.0
628,OSINT - Uiwix Ransomware Using EternalBlue SMB Exploit To Infect Victims,3,0,0,0,1.0
629,OSINT - New Loki Variant Being Spread via PDF File,3,1,0,1,1.0
630,OSINT - Will Astrum Fill the Vacuum in the Exploit Kit Landscape?,3,3,1,1,1.0
631,OSINT - New SMB Worm Uses Seven NSA Hacking Tools. WannaCry Used Just Two,3,0,0,0,1.0
632,"Jaff 2017-05-22 : ""Copy of Invoice 12345678"" / ""12345678.PDF""",3,22,1,1,1.0
633,OSINT - Tainted Leaks: Disinformation and Phishing With a Russian Nexus,3,3,1,1,1.0
634,"Jaff 2017-05-25 : ""Payment Receipt 1234"" - ""1234.pdf""",3,23,1,1,1.0
635,OSINT - Analysis of Emotet v4,3,0,0,0,1.0
636,"Jaff 2017-05-26 : ""Scanned Image from a Xerox WorkCentre"" - ""Scan_0012_123456789.zip""",3,18,1,1,1.0
637,M2M -  Malspam --> 62909008.pdf,3,16,1,1,1.0
638,"M2M -  Jaff 2017-06-02 : ""Invoice INV-1234"" - ""Invoice INV-1234.pdf""",3,19,1,1,1.0
639,OSINT - Threat actors leverage EternalBlue exploit to deliver non-WannaCry payloads,3,2,1,1,1.0
640,OSINT - â€œZusyâ€ PowerPoint Malware Spreads Without Needing Macros,3,0,0,0,1.0
641,OSINT - Shadowfall,3,0,0,0,1.0
642,OSINT -  The Recorded Future Blog Malicious Android Applications Raise Concerns for Enterprises,3,10,1,1,1.0
643,"M2M -  Trickbot 2017-06-07 : ""mac1"" : ""12_Invoice_3456"" - ""001_4321.pdf""",3,47,1,1,1.0
644,"M2M -  Password-protected docs 2017-06-07 : ""John C Doe"" - ""ab1_c23def4lg56hi#78j.docx""",3,5,1,1,1.0
645,"M2M -  Jaff 2017-06-06 : ""Order"" - ""MX-2310U_20170606_123456.pdf""",3,23,1,1,1.0
646,"M2M -  Dridex 2017-06-05 : botnet 7200 - ""Invoice"" - ""A4 Inv_Crd 12345.pdf""",3,33,1,1,1.0
647,"M2M -  Jaff 2017-06-09 : missing subject - ""IMG_1234.ZIP"" / ""DOC_1234.docm""",3,22,1,1,1.0
648,"M2M -  Trickbot 2017-06-09 : mac1 : ""Facture AA-123-RR"" / ""Copy Credit Note"" - ""1234567.zip""",3,46,1,1,1.0
649,OSINT - FIREBALL â€“ The Chinese Malware of 250 Million Computers Infected,3,0,0,0,1.0
650,OSINT - Dvmap: the first Android malware with code injection,3,0,0,0,1.0
651,OSINT - MacRansom: Offered as Ransomware as a Service,3,0,0,0,1.0
652,"M2M -  Trickbot 2017-06-12 : mac1 : Facture N 1234 du 12/06/2017 - ""FACTURE_1234.zip""",3,31,1,1,1.0
653,"M2M -  Jaff 2017-06-13 : ""Invoice PIS1234567.zip""",3,20,1,1,1.0
654,"M2M -  Trickbot 2017-06-14 : mac1 : ""Emailing: 123456789"" - ""123456789.PDF""",3,61,1,2,1.0
655,"M2M -  Jaff 2017-06-14 : ""Emailing: 123456789"" - ""123456789.ZIP""",3,21,1,1,1.0
656,M2M -  #LokiBot goes  with SWIFT theme,3,1,0,1,1.0
657,"OSINT -  McAfee Discovers Pinkslipbot Exploiting Infected Machines as Control Servers; Releases Free Tool to Detect, Disable Trojan",3,0,0,0,1.0
658,Malspam 2017-06-21 'Job Application',3,43,1,1,1.0
659,M2M -  #trickbot Facture ### via .zip/.WSF,3,55,1,1,1.0
660,"M2M -  Locky 2017-06-21 : Affid=3 : ""Copy of Invoice 87654321"" - ""87654321.zip""",3,1,0,1,1.0
661,M2M -  phishing URLs,3,10,1,1,1.0
664,M2M -  Emailing: ########.jpg zip|wsf,3,27,1,1,1.0
666,"M2M -  Trickbot 2017-06-27 : mac1 : ""facture 654321"" - ""abonneau_654321.docm""",3,60,1,1,1.0
667,OSINT - DÃ©jÃ  vu: Petya ransomware appears with SMB propagation capabilities,3,0,0,0,1.0
668,OSINT - New Variant of Petya Ransomware Spreading Like Wildfire,3,0,0,0,1.0
669,OSINT - The MeDoc Connection,3,2,1,1,1.0
670,OSINT - Analysis of TeleBotsâ€™ cunning backdoor,3,0,0,0,1.0
671,OSINT - New KONNI Campaign References North Korean Missile Capabilities,3,1,0,1,1.0
672,OSINT - SpyDealer: Android Trojan Spying on More Than 40 Apps,3,87,1,1,1.0
673,OSINT - Spam Campaign Delivers Cross-platform Remote Access Trojan Adwind,3,1,0,1,1.0
674,OSINT - LockPoS Joins the Flock,3,0,0,0,1.0
